,time_code,emotion_values.disgust,emotion_values.joy,emotion_values.grief,emotion_values.outofbreath,emotion_values.pain,emotion_values.amazement,emotion_values.anger,emotion_values.cheekiness,emotion_values.sadness,emotion_values.fear
18,0.699999988079071,0.0,0.11605745553970337,0.0,0.0,0.0,0.0,0.034272171556949615,0.0,0.0,0.021820444613695145
19,0.7333124876022339,0.0,0.12477530539035797,0.0,0.0,0.0,0.0,0.03529895469546318,0.0,0.0,0.020606571808457375
20,0.7666249871253967,0.0,0.13305416703224182,0.0,0.0,0.0,0.0,0.03626467287540436,0.0,0.0,0.01943656988441944
21,0.800000011920929,0.0,0.14088064432144165,0.0,0.0,0.0,0.0,0.03717118129134178,0.0,0.0,0.018318630754947662
22,0.8333125114440918,5.0088328862329945e-05,0.14909999072551727,0.0,0.0,0.0,0.0,0.03706857189536095,0.0,0.0,0.01722186990082264
23,0.8666250109672546,0.00013189927267376333,0.1574116349220276,0.0,0.0,0.0,0.0,0.03630872070789337,0.0,0.0,0.016160883009433746
24,0.8999375104904175,0.00023279942979570478,0.16561733186244965,0.0,0.0,0.0,0.0,0.03513466939330101,0.0,0.0,0.015144485980272293
25,0.9333124756813049,0.00034415320260450244,0.17358970642089844,0.0,0.0,0.0,0.0,0.03371348977088928,0.0,0.0,0.014177550561726093
26,0.9666249752044678,0.0004601096152327955,0.1812502145767212,0.0,0.0,0.0,0.0,0.03215927258133888,0.0,0.0,0.013262268155813217
27,1.0,0.0005767539842054248,0.18855372071266174,0.0,0.0,0.0,0.0,0.030549226328730583,0.0,0.0,0.012399038299918175
28,1.0333125591278076,0.0006915148114785552,0.1954779326915741,0.0,0.0,0.0,0.0,0.0289349053055048,0.0,0.0,0.011587080545723438
29,1.0666249990463257,0.0008027500007301569,0.20201587677001953,0.0,0.0,0.0,0.0,0.027350077405571938,0.0,0.0,0.010824861004948616
30,1.100000023841858,0.0009094569250009954,0.20817066729068756,0.0,0.0,0.0,0.0,0.025816213339567184,0.0,0.0,0.010110379196703434
31,1.133312463760376,0.0010110713774338365,0.21395206451416016,0.0,0.0,0.0,0.0,0.024346327409148216,0.0,0.0,0.009441377595067024
32,1.1666250228881836,0.00110732635948807,0.21937386691570282,0.0,0.0,0.0,0.0,0.022947633638978004,0.0,0.0,0.008815468288958073
33,1.2000000476837158,0.001204760861583054,0.22444958984851837,0.0,0.0,0.0,0.0,0.021625934168696404,0.0,0.0,0.008230232633650303
34,1.2333124876022339,0.0013010173570364714,0.229197695851326,0.0,0.0,0.0,0.0,0.02038097381591797,0.0,0.0,0.007683272939175367
35,1.2666250467300415,0.0013945791870355606,0.23363682627677917,0.0,0.0,0.0,0.0,0.019211048260331154,0.0,0.0,0.007172260899096727
36,1.2999999523162842,0.0014845089754089713,0.23778529465198517,0.0,0.0,0.0,0.0,0.01811354234814644,0.0,0.0,0.006694954354315996
37,1.3333125114440918,0.001570267602801323,0.24166089296340942,0.0,0.0,0.0,0.0,0.017085302621126175,0.0,0.0,0.006249215453863144
38,1.3666249513626099,0.001651585684157908,0.2452806979417801,0.0,0.0,0.0,0.0,0.016122881323099136,0.0,0.0,0.0058330148458480835
39,1.399999976158142,0.0017283761408179998,0.24866096675395966,0.0,0.0,0.0,0.0,0.015222710557281971,0.0,0.0,0.0054444363340735435
40,1.4333125352859497,0.001800672966055572,0.2518171966075897,0.0,0.0,0.0,0.0,0.014381212182343006,0.0,0.0,0.0050816768780350685
41,1.4666249752044678,0.0018685879185795784,0.2547638714313507,0.0,0.0,0.0,0.0,0.013594876043498516,0.0,0.0,0.004743040539324284
42,1.4999375343322754,0.001932281767949462,0.25751474499702454,0.0,0.0,0.0,0.0,0.012860307469964027,0.0,0.0,0.004426937084645033
43,1.5333125591278076,0.001991943921893835,0.2600826621055603,0.0,0.0,0.0,0.0,0.012174251489341259,0.0,0.0,0.0041318777948617935
44,1.5666249990463257,0.003848356194794178,0.2616427540779114,0.0,0.0,0.0,0.0,0.011513140983879566,0.0,0.0,0.003856468014419079
45,1.600000023841858,0.006841517519205809,0.2625131607055664,0.0,0.0,0.0,0.0,0.010881551541388035,0.0,0.0,0.003599404124543071
46,1.633312463760376,0.010517491027712822,0.26291558146476746,0.0,0.0,0.0,0.0,0.0102818813174963,0.0,0.0,0.0033594677224755287
47,1.6666250228881836,0.014566048048436642,0.26300421357154846,0.0,0.0,0.0,0.0,0.009715057909488678,0.0,0.0,0.0031355200335383415
48,1.7000000476837158,0.01877705566585064,0.26288604736328125,0.0,0.0,0.0,0.0,0.00918103102594614,0.0,0.0,0.0029264972545206547
49,1.7333124876022339,0.023009978234767914,0.26263517141342163,0.0,0.0,0.0,0.0,0.008679111488163471,0.0,0.0,0.0027314056642353535
50,1.7666250467300415,0.02717256173491478,0.26230257749557495,0.0,0.0,0.0,0.0,0.008208207786083221,0.0,0.0,0.0025493174325674772
51,1.7999999523162842,0.031205935403704643,0.26192325353622437,0.0,0.0,0.0,0.0,0.007766985334455967,0.0,0.0,0.002379366662353277
52,1.8333125114440918,0.035074230283498764,0.26152098178863525,0.0,0.0,0.0,0.0,0.007353979162871838,0.0,0.0,0.002220745198428631
53,1.8666249513626099,0.03875730186700821,0.2611117660999298,0.0,0.0,0.0,0.0,0.006967667955905199,0.0,0.0,0.0020726972725242376
54,1.8999375104904175,0.04224570095539093,0.26070621609687805,0.0,0.0,0.0,0.0,0.006606523413211107,0.0,0.0,0.0019345189211890101
55,1.9333125352859497,0.04419413208961487,0.2609441578388214,0.0,0.0,0.0,0.0,0.006269523408263922,0.0,0.0,0.0018055519321933389
56,1.9666249752044678,0.0450974777340889,0.26159775257110596,0.0,0.0,0.0,0.0,0.005955038592219353,0.0,0.0,0.0016851825639605522
57,2.0,0.04529997333884239,0.26250985264778137,0.0,0.0,0.0,0.0,0.005661551840603352,0.0,0.0,0.0015728374710306525
58,2.0333125591278076,0.045040521770715714,0.2635725736618042,0.0,0.0,0.0,0.0,0.0053876545280218124,0.0,0.0,0.0014679819578304887
59,2.0666251182556152,0.0444844588637352,0.26471245288848877,0.0,0.0,0.0,0.0,0.005132033955305815,0.0,0.0,0.0013701168354600668
60,2.0999999046325684,0.0437457337975502,0.2658799886703491,0.0,0.0,0.0,0.0,0.0048934658989310265,0.0,0.0,0.00127877586055547
61,2.133312463760376,0.04290243983268738,0.26704221963882446,0.0,0.0,0.0,0.0,0.004670810420066118,0.0,0.0,0.0011935242218896747
62,2.1666250228881836,0.042007699608802795,0.26817771792411804,0.0,0.0,0.0,0.0,0.004463003948330879,0.0,0.0,0.0011139559792354703
63,2.200000047683716,0.041097238659858704,0.269273042678833,0.0,0.0,0.0,0.0,0.0042690555565059185,0.0,0.0,0.001039692317135632
64,2.2333126068115234,0.040194712579250336,0.27032023668289185,0.0,0.0,0.0,0.0,0.004088039509952068,0.0,0.0,0.0009703796240501106
65,2.266624927520752,0.03931542485952377,0.2713150084018707,0.0,0.0,0.0,0.0,0.003919093403965235,0.0,0.0,0.0009056876297108829
66,2.299999952316284,0.043849993497133255,0.2666259706020355,0.0,0.0,0.0,0.0,0.0037844551261514425,0.0,0.0,0.0008453084737993777
67,2.333312511444092,0.051830925047397614,0.25831732153892517,0.0,0.0,0.0,0.0,0.0036749241407960653,0.0,0.0,0.0007889545522630215
68,2.3666250705718994,0.061903856694698334,0.2478100210428238,0.0,0.0,0.0,0.0,0.0035839867778122425,0.0,0.0,0.000736357644200325
69,2.4000000953674316,0.07314211130142212,0.23607638478279114,0.0,0.0,0.0,0.0,0.0035070166923105717,0.0,0.0,0.0006872671074233949
70,2.43331241607666,0.08491693437099457,0.22377626597881317,0.0,0.0,0.0,0.0,0.0034407104831188917,0.0,0.0,0.0006414493545889854
71,2.4666249752044678,0.0968068391084671,0.21135202050209045,0.0,0.0,0.0,0.0,0.00338269816711545,0.0,0.0,0.0005986860487610102
72,2.4999375343322754,0.10853410512208939,0.19909515976905823,0.0,0.0,0.0,0.0,0.003331264713779092,0.0,0.0,0.0005587736377492547
73,2.5333125591278076,0.11992058902978897,0.18719279766082764,0.0,0.0,0.0,0.0,0.0032851574942469597,0.0,0.0,0.0005215220735408366
74,2.5666251182556152,0.1308566927909851,0.17576010525226593,0.0,0.0,0.0,0.0,0.003243452636525035,0.0,0.0,0.00048675393918529153
75,2.5999999046325684,0.14127981662750244,0.16486290097236633,0.0,0.0,0.0,0.0,0.003205458400771022,0.0,0.0,0.0004543036629911512
76,2.633312463760376,0.1511593461036682,0.1545334905385971,0.0,0.0,0.0,0.0,0.003170647891238332,0.0,0.0,0.0004240167618263513
77,2.6666250228881836,0.15945005416870117,0.1446942687034607,0.0,0.0,0.0,0.0,0.003084491938352585,0.0,0.0010481502395123243,0.0004166495054960251
78,2.700000047683716,0.16653691232204437,0.1353721022605896,0.0,0.0,0.0,0.0,0.0029665138572454453,0.0,0.0027601290494203568,0.0004244038136675954
79,2.7333126068115234,0.17269551753997803,0.12657417356967926,0.0,0.0,0.0,0.0,0.0028301042038947344,0.0,0.004871569573879242,0.0004418824682943523
80,2.766624927520752,0.17812451720237732,0.11829470843076706,0.0,0.0,0.0,0.0,0.0026843813247978687,0.0,0.007201762869954109,0.00046536471927538514
81,2.799999952316284,0.18296825885772705,0.11051956564188004,0.0,0.0,0.0,0.0,0.0025354884564876556,0.0,0.00962826982140541,0.0004922996740788221
82,2.833312511444092,0.18733271956443787,0.10322941094636917,0.0,0.0,0.0,0.0,0.0023875017650425434,0.0,0.012069174088537693,0.0005209518130868673
83,2.8666250705718994,0.1912968009710312,0.09640192985534668,0.0,0.0,0.0,0.0,0.002243066905066371,0.0,0.014470664784312248,0.0005501526757143438
84,2.899937391281128,0.19492000341415405,0.09001326560974121,0.0,0.0,0.0,0.0,0.002103841630741954,0.0,0.01679837517440319,0.0005791280418634415
85,2.93331241607666,0.198248028755188,0.08403907716274261,0.0,0.0,0.0,0.0,0.0019708042964339256,0.0,0.019031329080462456,0.0006073766271583736
86,2.9666249752044678,0.20131665468215942,0.07845515012741089,0.0,0.0,0.0,0.0,0.0018444705056026578,0.0,0.02115771546959877,0.0006345853325910866
87,3.0,0.20415441691875458,0.07323788851499557,0.0,0.0,0.0,0.0,0.001725042937323451,0.0,0.02317195013165474,0.0006605705711990595
88,3.0333125591278076,0.20370648801326752,0.0684695765376091,0.0,0.0,0.0,0.0,0.0016125162364915013,0.0,0.024125192314386368,0.0006643361994065344
89,3.0666251182556152,0.20112085342407227,0.06408994644880295,0.0,0.0,0.0,0.0,0.001506748259998858,0.0,0.024366185069084167,0.0006535096326842904
90,3.0999999046325684,0.1971903145313263,0.060051850974559784,0.0,0.0,0.0,0.0,0.0014075117651373148,0.0,0.024137021973729134,0.0006333661149255931
91,3.133312463760376,0.19245970249176025,0.05631764233112335,0.0,0.0,0.0,0.0,0.001314526773057878,0.0,0.02360527403652668,0.0006075383862480521
92,3.1666250228881836,0.18730098009109497,0.05285666882991791,0.0,0.0,0.0,0.0,0.0012274861801415682,0.0,0.022886471822857857,0.0005785134853795171
93,3.200000047683716,0.18196575343608856,0.049643415957689285,0.0,0.0,0.0,0.0,0.001146069960668683,0.0,0.022059837356209755,0.0005479803076013923
94,3.2333126068115234,0.1766219139099121,0.046656284481287,0.0,0.0,0.0,0.0,0.0010699565755203366,0.0,0.021179288625717163,0.0005170723889023066
95,3.266624927520752,0.17137929797172546,0.04387662187218666,0.0,0.0,0.0,0.0,0.0009988300735130906,0.0,0.020281121134757996,0.00048653772682882845
96,3.299999952316284,0.1663077175617218,0.0412881001830101,0.0,0.0,0.0,0.0,0.0009323841659352183,0.0,0.019389409571886063,0.0004568576696328819
97,3.333312511444092,0.16144926846027374,0.03887622430920601,0.0,0.0,0.0,0.0,0.0008703250787220895,0.0,0.018519751727581024,0.0004283295420464128
98,3.3666250705718994,0.15682724118232727,0.03662800416350365,0.0,0.0,0.0,0.0,0.0008123732986859977,0.0,0.017681891098618507,0.0004011245910078287
99,3.4000000953674316,0.151232048869133,0.03450442850589752,0.0,0.0,0.0,0.0,0.0007582640973851085,0.0,0.016838878393173218,0.0003753282071556896
100,3.43331241607666,0.14511296153068542,0.03250475972890854,0.0,0.0,0.0,0.0,0.0007077474729157984,0.0,0.016009356826543808,0.00035096798092126846
101,3.4666249752044678,0.13877396285533905,0.03062603436410427,0.0,0.0,0.0,0.0,0.0006605882663279772,0.0,0.015205243602395058,0.00032803326030261815
102,3.4999375343322754,0.13241806626319885,0.028863903135061264,0.0,0.0,0.0,0.0,0.0006165658123791218,0.0,0.01443380955606699,0.00030648859683424234
103,3.5333125591278076,0.12617826461791992,0.027213187888264656,0.0,0.0,0.0,0.0,0.0005754731828346848,0.0,0.013699156232178211,0.00028628300060518086
104,3.5666251182556152,0.12013911455869675,0.025668280199170113,0.0,0.0,0.0,0.0,0.0005371165461838245,0.0,0.013003225438296795,0.0002673563431017101
105,3.5999999046325684,0.11435183137655258,0.02422339655458927,0.0,0.0,0.0,0.0,0.0005013145855627954,0.0,0.012346511706709862,0.0002496437809895724
106,3.633312463760376,0.1088448315858841,0.022872760891914368,0.0,0.0,0.0,0.0,0.0004678976256400347,0.0,0.011728554964065552,0.0002330787101527676
107,3.6666250228881836,0.10363110899925232,0.021610712632536888,0.0,0.0,0.0,0.0,0.00043670725426636636,0.0,0.011148277670145035,0.0002175946137867868
108,3.700000047683716,0.09871326386928558,0.02043178118765354,0.0,0.0,0.0,0.0,0.0004075954493600875,0.0,0.010604223236441612,0.00020312645938247442
109,3.7333126068115234,0.09408707916736603,0.01933073252439499,0.0,0.0,0.0,0.0,0.00038042382220737636,0.0,0.010094716213643551,0.00018961138266604394
110,3.766624927520752,0.09141518175601959,0.02316899411380291,0.0,0.0,0.0,0.0,0.0003783700813073665,0.0,0.00955994427204132,0.0001769892987795174
111,3.799999952316284,0.09007353335618973,0.030157502740621567,0.0,0.0,0.0,0.0,0.00039276774623431265,0.0,0.00901936087757349,0.0001652030914556235
112,3.833312511444092,0.08962781727313995,0.03906440734863281,0.0,0.0,0.0,0.0,0.00041762576438486576,0.0,0.008485792204737663,0.00015419870032928884
113,3.8666250705718994,0.08977635204792023,0.04904652386903763,0.0,0.0,0.0,0.0,0.00044882064685225487,0.0,0.007967478595674038,0.00014392519369721413
114,3.899937391281128,0.09031015634536743,0.05953146517276764,0.0,0.0,0.0,0.0,0.00048353176680393517,0.0,0.007469497621059418,0.00013433466665446758
115,3.93331241607666,0.09108500182628632,0.07013522833585739,0.0,0.0,0.0,0.0,0.0005198459257371724,0.0,0.006994759198278189,0.00012538216833490878
116,3.9666249752044678,0.09200182557106018,0.08060453832149506,0.0,0.0,0.0,0.0,0.0005564811290241778,0.0,0.006544702686369419,0.00011702556366799399
117,4.0,0.09299308061599731,0.09077662229537964,0.0,0.0,0.0,0.0,0.0005925933946855366,0.0,0.006119771394878626,0.0001092253951355815
118,4.0333123207092285,0.09401313215494156,0.10055108368396759,0.0,0.0,0.0,0.0,0.0006276416825130582,0.0,0.005719753913581371,0.00010194478090852499
119,4.066625118255615,0.09503158926963806,0.10987026989459991,0.0,0.0,0.0,0.0,0.0006612939178012311,0.0,0.00534401461482048,9.514921111986041e-05
120,4.099999904632568,0.0960286483168602,0.118705615401268,0.0,0.0,0.0,0.0,0.0006933610420674086,0.0,0.004991651047021151,8.880646055331454e-05
121,4.133312702178955,0.09599509090185165,0.12760864198207855,0.0,0.0,0.0,0.0,0.0007255394011735916,0.0,0.004661607090383768,8.288639946840703e-05
122,4.166625022888184,0.09528888016939163,0.13637781143188477,0.0,0.0,0.0,0.0,0.0007571466849185526,0.0,0.004352746065706015,7.736089901300147e-05
123,4.199999809265137,0.09415730834007263,0.1448841542005539,0.0,0.0,0.0,0.0,0.0007877488387748599,0.0,0.004063902422785759,7.220368570415303e-05
124,4.233312606811523,0.09277047216892242,0.15304866433143616,0.0,0.0,0.0,0.0,0.0008170821820385754,0.0,0.0037939127068966627,6.73902322887443e-05
125,4.266624927520752,0.09124459326267242,0.16082653403282166,0.0,0.0,0.0,0.0,0.0008449999731965363,0.0,0.0035416411701589823,6.289764132816344e-05
126,4.300000190734863,0.08965840935707092,0.16819623112678528,0.0,0.0,0.0,0.0,0.0008714345749467611,0.0,0.003305991180241108,5.870452514500357e-05
127,4.333312511444092,0.08806454390287399,0.17515189945697784,0.0,0.0,0.0,0.0,0.0008963714935816824,0.0,0.0030859133694320917,5.47909367014654e-05
128,4.36662483215332,0.08649752289056778,0.18169791996479034,0.0,0.0,0.0,0.0,0.0009198311599902809,0.0,0.0028804109897464514,5.113823863212019e-05
129,4.400000095367432,0.08497940003871918,0.1878454089164734,0.0,0.0,0.0,0.0,0.0009418564732186496,0.0,0.0026885410770773888,4.7729041398270056e-05
130,4.43331241607666,0.08352357894182205,0.1936095654964447,0.0,0.0,0.0,0.0,0.0009625041857361794,0.0,0.0025094153825193644,4.454711961443536e-05
131,4.466625213623047,0.0821375772356987,0.19900798797607422,0.0,0.0,0.0,0.0,0.000981838908046484,0.0,0.0023421982768923044,4.157731746090576e-05
132,4.499937534332275,0.07964036613702774,0.20446644723415375,0.0,0.0,0.0,0.0,0.0010298002744093537,0.0,0.0021861058194190264,3.8805505027994514e-05
133,4.5333123207092285,0.0764671191573143,0.20985493063926697,0.0,0.0,0.0,0.0,0.0010955051984637976,0.0,0.0020404031965881586,3.6218476452631876e-05
134,4.566625118255615,0.07291565090417862,0.21508993208408356,0.0,0.0,0.0,0.0,0.0011714885476976633,0.0,0.001904402975924313,3.380391717655584e-05
135,4.599999904632568,0.06918811798095703,0.22011996805667877,0.0,0.0,0.0,0.0,0.0012526673963293433,0.0,0.0017774613806977868,3.155032391077839e-05
136,4.633312702178955,0.06542010605335236,0.22491545975208282,0.0,0.0,0.0,0.0,0.0013356170384213328,0.0,0.0016589768929407,2.9446971893776208e-05
137,4.666625022888184,0.06170099601149559,0.22946184873580933,0.0,0.0,0.0,0.0,0.0014180646976456046,0.0,0.0015483874594792724,2.748384213191457e-05
138,4.699999809265137,0.05808822810649872,0.23375454545021057,0.0,0.0,0.0,0.0,0.0014985352754592896,0.0,0.001445168163627386,2.5651586838648655e-05
139,4.733312606811523,0.05461718887090683,0.2377956509590149,0.0,0.0,0.0,0.0,0.001576104899868369,0.0,0.001348828081972897,2.3941482140799053e-05
140,4.766624927520752,0.05130816996097565,0.24159155786037445,0.0,0.0,0.0,0.0,0.0016502279322594404,0.0,0.001258909236639738,2.234538442280609e-05
141,4.800000190734863,0.04817118123173714,0.2451513409614563,0.0,0.0,0.0,0.0,0.0017206164775416255,0.0,0.0011749841505661607,2.0855692127952352e-05
142,4.833312511444092,0.04520932212471962,0.24848568439483643,0.0,0.0,0.0,0.0,0.0017871574964374304,0.0,0.0010966535191982985,1.9465314835542813e-05
143,4.86662483215332,0.04244018346071243,0.25160396099090576,0.0,0.0,0.0,0.0,0.001843825331889093,0.0,0.001023544231429696,1.8167625967180356e-05
144,4.899937629699707,0.0398523285984993,0.2545187175273895,0.0,0.0,0.0,0.0,0.001892909174785018,0.0,0.0009553087293170393,1.6956451872829348e-05
145,4.93331241607666,0.03743467479944229,0.25724223256111145,0.0,0.0,0.0,0.0,0.0019360566511750221,0.0,0.0008916219812817872,1.5826020899112336e-05
146,4.966625213623047,0.03517657145857811,0.25978633761405945,0.0,0.0,0.0,0.0,0.001974462764337659,0.0,0.0008321809000335634,1.4770953384868335e-05
147,5.0,0.03306787088513374,0.26216229796409607,0.0,0.0,0.0,0.0,0.002009002957493067,0.0,0.0007767024799250066,1.3786223462375347e-05
148,5.0333123207092285,0.031098948791623116,0.26438090205192566,0.0,0.0,0.0,0.0,0.00204032682813704,0.0,0.0007249224581755698,1.286714177695103e-05
149,5.066625118255615,0.029260734096169472,0.2664523422718048,0.0,0.0,0.0,0.0,0.002068922622129321,0.0,0.0006765944417566061,1.2009332749585155e-05
150,5.099999904632568,0.027544675394892693,0.26838621497154236,0.0,0.0,0.0,0.0,0.0020951642654836178,0.0,0.0006314882193692029,1.1208710020582657e-05
151,5.133312702178955,0.025942746549844742,0.2701915204524994,0.0,0.0,0.0,0.0,0.002119343029335141,0.0,0.0005893890629522502,1.0461462807143107e-05
152,5.166625022888184,0.024447424337267876,0.271876722574234,0.0,0.0,0.0,0.0,0.0021416903473436832,0.0,0.0005500964471139014,9.764031347003765e-06
153,5.199999809265137,0.023051653057336807,0.27344974875450134,0.0,0.0,0.0,0.0,0.0021623943466693163,0.0,0.0005134234088473022,9.113095984503161e-06
154,5.233312606811523,0.02176811546087265,0.2749159336090088,0.0,0.0,0.0,0.0,0.0021740959491580725,0.0,0.0004791952087543905,8.50555625220295e-06
155,5.266624927520752,0.02058357372879982,0.2762829661369324,0.0,0.0,0.0,0.0,0.0021796822547912598,0.0,0.0004472488653846085,7.938519047456793e-06
156,5.300000190734863,0.019487399607896805,0.2775578796863556,0.0,0.0,0.0,0.0,0.002181161195039749,0.0,0.0004174322821199894,7.4092845352424774e-06
157,5.333312511444092,0.01847088150680065,0.2787471115589142,0.0,0.0,0.0,0.0,0.0021799274254590273,0.0,0.00038960346137173474,6.9153325057413895e-06
158,5.36662483215332,0.017526738345623016,0.2798565924167633,0.0,0.0,0.0,0.0,0.002176945563405752,0.0,0.00036362989339977503,6.454310096160043e-06
159,5.400000095367432,0.016648760065436363,0.2808918058872223,0.0,0.0,0.0,0.0,0.0021728817373514175,0.0,0.00033938788692466915,6.02402269578306e-06
160,5.43331241607666,0.015831569209694862,0.2818577289581299,0.0,0.0,0.0,0.0,0.0021681920625269413,0.0,0.0003167620161548257,5.622421667794697e-06
161,5.466625213623047,0.01507043931633234,0.2827591001987457,0.0,0.0,0.0,0.0,0.0021631873678416014,0.0,0.0002956445387098938,5.247593435342424e-06
162,5.499937534332275,0.014361155219376087,0.2836002707481384,0.0,0.0,0.0,0.0,0.0021580769680440426,0.0,0.000275934929959476,4.8977535698213615e-06
163,5.5333123207092285,0.01369993295520544,0.2843852937221527,0.0,0.0,0.0,0.0,0.0021529996301978827,0.0,0.0002575392718426883,4.571236786432564e-06
164,5.566625118255615,0.01308333221822977,0.28511789441108704,0.0,0.0,0.0,0.0,0.0021480454597622156,0.0,0.00024036997638177127,4.266487849236e-06
165,5.599999904632568,0.018321530893445015,0.2799863815307617,0.0,0.0,0.0,0.0,0.0021018479019403458,0.0,0.00028192406171001494,3.98205520468764e-06
166,5.633312702178955,0.02728010155260563,0.27112627029418945,0.0,0.0,0.0,0.0,0.0020296284928917885,0.0,0.00036101293517276645,3.716584842550219e-06
167,5.666625022888184,0.03849014267325401,0.2600073218345642,0.0,0.0,0.0,0.0,0.0019418526208028197,0.0,0.0004630428447853774,3.468812565188273e-06
168,5.699999809265137,0.05094694346189499,0.24763497710227966,0.0,0.0,0.0,0.0,0.0018456686520949006,0.0,0.0005780202336609364,3.2375585305999266e-06
169,5.733312606811523,0.06396915763616562,0.23469120264053345,0.0,0.0,0.0,0.0,0.0017459150403738022,0.0,0.000699157128110528,3.0217213407013332e-06
170,5.766624927520752,0.07710033655166626,0.2216329723596573,0.0,0.0,0.0,0.0,0.001645824289880693,0.0,0.0008218954899348319,2.820273039105814e-06
171,5.800000190734863,0.09004008024930954,0.20876112580299377,0.0,0.0,0.0,0.0,0.001547515275888145,0.0,0.0009432254009880126,2.6322550183977e-06
172,5.833312511444092,0.10259595513343811,0.1962684839963913,0.0,0.0,0.0,0.0,0.0014523363206535578,0.0,0.0010612085461616516,2.456771426295745e-06
173,5.86662483215332,0.11464992165565491,0.18427345156669617,0.0,0.0,0.0,0.0,0.0013611060567200184,0.0,0.0011746452655643225,2.2929866645426955e-06
174,5.899937629699707,0.12613488733768463,0.17284342646598816,0.0,0.0,0.0,0.0,0.0012742801336571574,0.0,0.0012828431790694594,2.140121068805456e-06
175,5.93331241607666,0.13701841235160828,0.16201113164424896,0.0,0.0,0.0,0.0,0.001192068331874907,0.0,0.0013854543212801218,1.997446133827907e-06
176,5.966625213623047,0.14706222712993622,0.15240781009197235,0.0,0.0,0.0,0.0,0.0011145152384415269,0.0,0.0014572200598195195,1.8642830355020124e-06
177,6.0,0.156356543302536,0.14379946887493134,0.0,0.0,0.0,0.0,0.001041556941345334,0.0,0.001507398090325296,1.7399975149601232e-06
178,6.0333123207092285,0.16497530043125153,0.13601334393024445,0.0,0.0,0.0,0.0,0.0009730596211738884,0.0,0.0015424683224409819,1.6239976048382232e-06
179,6.066625118255615,0.17298033833503723,0.12892013788223267,0.0,0.0,0.0,0.0,0.0009088469087146223,0.0,0.0015669671120122075,1.5157311281654984e-06
180,6.099999904632568,0.1804242879152298,0.122421495616436,0.0,0.0,0.0,0.0,0.0008487176964990795,0.0,0.0015840688720345497,1.4146824014460435e-06
181,6.133312702178955,0.18735279142856598,0.1164412721991539,0.0,0.0,0.0,0.0,0.000792458828072995,0.0,0.0015959959710016847,1.3203703019826207e-06
182,6.166625022888184,0.19380594789981842,0.11091934889554977,0.0,0.0,0.0,0.0,0.0007398539455607533,0.0,0.001604303834028542,1.2323455393925542e-06
183,6.199999809265137,0.19981950521469116,0.10580729693174362,0.0,0.0,0.0,0.0,0.0006906883209012449,0.0,0.0016100809443742037,1.1501892913656775e-06
